Timestamp,Entity Name,IP - LIMPOS
2025-08-11 01:16:00,INVERSOR_1,0
2025-08-11 01:26:00,INVERSOR_1,0
2025-08-11 01:36:00,INVERSOR_1,0
2025-08-11 01:46:00,INVERSOR_1,0
2025-08-11 01:56:00,INVERSOR_1,0
2025-08-11 02:06:00,INVERSOR_1,0
2025-08-11 02:16:00,INVERSOR_1,0
2025-08-11 02:26:00,INVERSOR_1,0
2025-08-11 02:36:00,INVERSOR_1,0
2025-08-11 02:46:00,INVERSOR_1,0
2025-08-11 02:56:00,INVERSOR_1,0
2025-08-11 03:06:00,INVERSOR_1,0
2025-08-11 03:16:00,INVERSOR_1,0
2025-08-11 03:26:00,INVERSOR_1,0
2025-08-11 03:36:00,INVERSOR_1,0
2025-08-11 03:46:00,INVERSOR_1,0
2025-08-11 03:56:00,INVERSOR_1,0
2025-08-11 04:06:00,INVERSOR_1,0
2025-08-11 04:16:00,INVERSOR_1,0
2025-08-11 04:26:00,INVERSOR_1,0
2025-08-11 04:36:00,INVERSOR_1,0
2025-08-11 04:46:00,INVERSOR_1,0
2025-08-11 04:56:00,INVERSOR_1,0
2025-08-11 05:06:00,INVERSOR_1,0
2025-08-11 05:16:00,INVERSOR_1,0
2025-08-11 05:26:00,INVERSOR_1,0
2025-08-11 05:36:00,INVERSOR_1,0
2025-08-11 05:46:00,INVERSOR_1,0
2025-08-11 05:56:00,INVERSOR_1,0
2025-08-11 06:06:00,INVERSOR_1,11.724.137.931.034.400
2025-08-11 06:16:00,INVERSOR_1,6.929.310.344.827.580
2025-08-11 06:26:00,INVERSOR_1,704.561.403.508.772
2025-08-11 06:36:00,INVERSOR_1,3.598.275.862.068.960
2025-08-11 06:46:00,INVERSOR_1,8.591.228.070.175.430
2025-08-11 06:56:00,INVERSOR_1,19.886.206.896.551.700
2025-08-11 07:06:00,INVERSOR_1,4.112.931.034.482.750
2025-08-11 07:16:00,INVERSOR_1,36.484.210.526.315.700
2025-08-11 07:26:00,INVERSOR_1,4.762.758.620.689.650
2025-08-11 07:36:00,INVERSOR_1,5.904.210.526.315.780
2025-08-11 07:46:00,INVERSOR_1,6.599.827.586.206.890
2025-08-11 07:56:00,INVERSOR_1,784.396.551.724.138
2025-08-11 08:06:00,INVERSOR_1,10.788.771.929.824.500
2025-08-11 08:16:00,INVERSOR_1,1.299.896.551.724.130
2025-08-11 08:26:00,INVERSOR_1,20.716.551.724.137.900
2025-08-11 08:36:00,INVERSOR_1,21.603.859.649.122.800
2025-08-11 08:46:00,INVERSOR_1,21.585.344.827.586.200
2025-08-11 08:56:00,INVERSOR_1,2.715.137.931.034.480
2025-08-11 09:06:00,INVERSOR_1,5.552.333.333.333.330
2025-08-11 09:16:00,INVERSOR_1,4.428.741.379.310.340
2025-08-11 09:26:00,INVERSOR_1,2.865.263.157.894.730
2025-08-11 09:36:00,INVERSOR_1,29.572.758.620.689.600
2025-08-11 09:46:00,INVERSOR_1,3.833.115.384.615.380
2025-08-11 09:56:00,INVERSOR_1,18.689.655.172.413.700
2025-08-11 10:06:00,INVERSOR_1,5.562.684.210.526.310
2025-08-11 10:16:00,INVERSOR_1,3.577.862.068.965.510
2025-08-11 10:26:00,INVERSOR_1,6.575.275.862.068.960
2025-08-11 10:36:00,INVERSOR_1,7.038.614.035.087.710
2025-08-11 10:46:00,INVERSOR_1,38.586.379.310.344.800
2025-08-11 10:56:00,INVERSOR_1,6.675.333.333.333.330
2025-08-11 11:06:00,INVERSOR_1,625.548.275.862.069
2025-08-11 11:16:00,INVERSOR_1,5.033.413.793.103.440
2025-08-11 11:26:00,INVERSOR_1,6.919.105.263.157.890
2025-08-11 11:36:00,INVERSOR_1,5.072.741.379.310.340
2025-08-11 11:46:00,INVERSOR_1,7.711.051.724.137.930
2025-08-11 11:56:00,INVERSOR_1,50.684.561.403.508.700
2025-08-11 12:06:00,INVERSOR_1,6.199.948.275.862.060
2025-08-11 12:16:00,INVERSOR_1,5.654.631.578.947.360
2025-08-11 12:26:00,INVERSOR_1,612.893.103.448.276
2025-08-11 12:36:00,INVERSOR_1,5.637.724.137.931.030
2025-08-11 12:46:00,INVERSOR_1,6.562.052.631.578.940
2025-08-11 12:56:00,INVERSOR_1,448.601.724.137.931
2025-08-11 13:06:00,INVERSOR_1,5.199.672.413.793.100
2025-08-11 13:16:00,INVERSOR_1,7.019.035.087.719.290
2025-08-11 13:26:00,INVERSOR_1,3.849.896.551.724.130
2025-08-11 13:36:00,INVERSOR_1,27.803.508.771.929.800
2025-08-11 13:46:00,INVERSOR_1,3.433.051.724.137.930
2025-08-11 13:56:00,INVERSOR_1,3.363.448.275.862.060
2025-08-11 14:06:00,INVERSOR_1,2.612.438.596.491.220
2025-08-11 14:16:00,INVERSOR_1,5.308.362.068.965.510
2025-08-11 14:26:00,INVERSOR_1,6.023.245.614.035.080
2025-08-11 14:36:00,INVERSOR_1,3.979.741.379.310.340
2025-08-11 14:46:00,INVERSOR_1,3.164.310.344.827.580
2025-08-11 14:56:00,INVERSOR_1,5.553.473.684.210.520
2025-08-11 15:06:00,INVERSOR_1,49.983.620.689.655.100
2025-08-11 15:16:00,INVERSOR_1,4.115.396.551.724.130
2025-08-11 15:26:00,INVERSOR_1,36.299.649.122.807.000
2025-08-11 15:36:00,INVERSOR_1,32.658.620.689.655.100
2025-08-11 15:46:00,INVERSOR_1,28.093.333.333.333.300
2025-08-11 15:56:00,INVERSOR_1,23.276.896.551.724.100
2025-08-11 16:06:00,INVERSOR_1,19.203.275.862.068.900
2025-08-11 16:16:00,INVERSOR_1,15.156.315.789.473.600
2025-08-11 16:26:00,INVERSOR_1,10.312.931.034.482.700
2025-08-11 16:36:00,INVERSOR_1,7.612.456.140.350.870
2025-08-11 16:46:00,INVERSOR_1,47.932.758.620.689.600
2025-08-11 16:56:00,INVERSOR_1,21.393.103.448.275.800
2025-08-11 17:06:00,INVERSOR_1,1.373.076.923.076.920
2025-08-11 17:16:00,INVERSOR_1,62.155.172.413.793.100
2025-08-11 17:26:00,INVERSOR_1,668.421.052.631.579
2025-08-11 17:36:00,INVERSOR_1,0
2025-08-11 17:46:00,INVERSOR_1,0
2025-08-11 17:56:00,INVERSOR_1,0
2025-08-11 18:06:00,INVERSOR_1,0
2025-08-11 18:16:00,INVERSOR_1,0
2025-08-11 18:26:00,INVERSOR_1,0
2025-08-11 18:36:00,INVERSOR_1,0
2025-08-11 18:46:00,INVERSOR_1,0
2025-08-11 18:56:00,INVERSOR_1,0
2025-08-11 19:06:00,INVERSOR_1,0
2025-08-11 19:16:00,INVERSOR_1,0
2025-08-11 19:26:00,INVERSOR_1,0
2025-08-11 19:36:00,INVERSOR_1,0
2025-08-11 19:46:00,INVERSOR_1,0
2025-08-11 19:56:00,INVERSOR_1,0
2025-08-11 20:06:00,INVERSOR_1,0
2025-08-11 20:16:00,INVERSOR_1,0
2025-08-11 20:26:00,INVERSOR_1,0
2025-08-11 20:36:00,INVERSOR_1,0
2025-08-11 20:46:00,INVERSOR_1,0
2025-08-11 20:56:00,INVERSOR_1,0
2025-08-11 21:06:00,INVERSOR_1,0
2025-08-11 21:16:00,INVERSOR_1,0
2025-08-11 21:26:00,INVERSOR_1,0
2025-08-11 21:36:00,INVERSOR_1,0
2025-08-11 21:46:00,INVERSOR_1,0
2025-08-11 21:56:00,INVERSOR_1,0
2025-08-11 22:06:00,INVERSOR_1,0
2025-08-11 22:16:00,INVERSOR_1,0
2025-08-11 22:26:00,INVERSOR_1,0
2025-08-11 22:36:00,INVERSOR_1,0
2025-08-11 22:46:00,INVERSOR_1,0
2025-08-11 22:56:00,INVERSOR_1,0
2025-08-11 23:06:00,INVERSOR_1,0
2025-08-11 23:16:00,INVERSOR_1,0
2025-08-11 23:26:00,INVERSOR_1,0
2025-08-11 23:36:00,INVERSOR_1,0
2025-08-11 23:46:00,INVERSOR_1,0
2025-08-11 23:56:00,INVERSOR_1,0
2025-08-12 00:06:00,INVERSOR_1,0
2025-08-12 00:16:00,INVERSOR_1,0
2025-08-12 00:26:00,INVERSOR_1,0
2025-08-12 00:36:00,INVERSOR_1,0
2025-08-12 00:46:00,INVERSOR_1,0
2025-08-12 00:56:00,INVERSOR_1,0
2025-08-12 01:06:00,INVERSOR_1,0
2025-08-12 01:16:00,INVERSOR_1,0
2025-08-12 01:26:00,INVERSOR_1,0
2025-08-12 01:36:00,INVERSOR_1,0
2025-08-12 01:46:00,INVERSOR_1,0
2025-08-12 01:56:00,INVERSOR_1,0
2025-08-12 02:06:00,INVERSOR_1,0
2025-08-12 02:16:00,INVERSOR_1,0
2025-08-12 02:26:00,INVERSOR_1,0
2025-08-12 02:36:00,INVERSOR_1,0
2025-08-12 02:46:00,INVERSOR_1,0
2025-08-12 02:56:00,INVERSOR_1,0
2025-08-12 03:06:00,INVERSOR_1,0
2025-08-12 03:16:00,INVERSOR_1,0
2025-08-12 03:26:00,INVERSOR_1,0
2025-08-12 03:36:00,INVERSOR_1,0
2025-08-12 03:46:00,INVERSOR_1,0
2025-08-12 03:56:00,INVERSOR_1,0
2025-08-12 04:06:00,INVERSOR_1,0
2025-08-12 04:16:00,INVERSOR_1,0
2025-08-12 04:26:00,INVERSOR_1,0
2025-08-12 04:36:00,INVERSOR_1,0
2025-08-12 04:46:00,INVERSOR_1,0
2025-08-12 04:56:00,INVERSOR_1,0
2025-08-12 05:06:00,INVERSOR_1,0
2025-08-12 05:16:00,INVERSOR_1,0
2025-08-12 05:26:00,INVERSOR_1,0
2025-08-12 05:36:00,INVERSOR_1,0
2025-08-12 05:46:00,INVERSOR_1,0
2025-08-12 05:56:00,INVERSOR_1,0
2025-08-12 06:06:00,INVERSOR_1,0
2025-08-12 06:16:00,INVERSOR_1,7.057.894.736.842.100
2025-08-12 06:26:00,INVERSOR_1,27.044.827.586.206.800
2025-08-12 06:36:00,INVERSOR_1,4.909.310.344.827.580
2025-08-12 06:46:00,INVERSOR_1,6.363.859.649.122.800
2025-08-12 06:56:00,INVERSOR_1,7.665.862.068.965.510
2025-08-12 07:06:00,INVERSOR_1,1.749.017.543.859.640
2025-08-12 07:16:00,INVERSOR_1,19.906.034.482.758.600
2025-08-12 07:26:00,INVERSOR_1,1.877.771.929.824.560
2025-08-12 07:36:00,INVERSOR_1,8.260.344.827.586.200
2025-08-12 07:46:00,INVERSOR_1,5.152.896.551.724.130
2025-08-12 07:56:00,INVERSOR_1,2.890.491.228.070.170
2025-08-12 08:06:00,INVERSOR_1,25.281.034.482.758.600
2025-08-12 08:16:00,INVERSOR_1,27.116.315.789.473.600
2025-08-12 08:26:00,INVERSOR_1,2.795.051.724.137.930
2025-08-12 08:36:00,INVERSOR_1,44.197.758.620.689.600
2025-08-12 08:46:00,INVERSOR_1,5.284.333.333.333.330
2025-08-12 08:56:00,INVERSOR_1,465.598.275.862.069
2025-08-12 09:06:00,INVERSOR_1,5.723.672.413.793.100
2025-08-12 09:16:00,INVERSOR_1,5.390.807.017.543.850
2025-08-12 09:26:00,INVERSOR_1,6.302.948.275.862.060
2025-08-12 09:36:00,INVERSOR_1,5.619.280.701.754.380
2025-08-12 09:46:00,INVERSOR_1,7.315.034.482.758.620
2025-08-12 09:56:00,INVERSOR_1,7.312.551.724.137.930
2025-08-12 10:06:00,INVERSOR_1,8.037.894.736.842.100
2025-08-12 10:16:00,INVERSOR_1,7.479.689.655.172.410
2025-08-12 10:26:00,INVERSOR_1,6.381.912.280.701.750
2025-08-12 10:36:00,INVERSOR_1,5.769.310.344.827.580
2025-08-12 10:46:00,INVERSOR_1,7.795.894.736.842.100
2025-08-12 10:56:00,INVERSOR_1,7.791.793.103.448.270
2025-08-12 11:06:00,INVERSOR_1,6.879.789.473.684.210
2025-08-12 11:16:00,INVERSOR_1,6.965.724.137.931.030
2025-08-12 11:26:00,INVERSOR_1,51.181.724.137.931.000
2025-08-12 11:36:00,INVERSOR_1,7.538.017.543.859.640
2025-08-12 11:46:00,INVERSOR_1,5.277.206.896.551.720
2025-08-12 11:56:00,INVERSOR_1,7.401.333.333.333.330
2025-08-12 12:06:00,INVERSOR_1,6.588.793.103.448.270
2025-08-12 12:16:00,INVERSOR_1,8.390.596.491.228.070
2025-08-12 12:26:00,INVERSOR_1,8.627.241.379.310.340
2025-08-12 12:36:00,INVERSOR_1,6.173.775.862.068.960
2025-08-12 12:46:00,INVERSOR_1,740.561.403.508.772
2025-08-12 12:56:00,INVERSOR_1,7.529.741.379.310.340
2025-08-12 13:06:00,INVERSOR_1,725.5
2025-08-12 13:16:00,INVERSOR_1,709.393.103.448.276
2025-08-12 13:26:00,INVERSOR_1,7.506.035.087.719.290
2025-08-12 13:36:00,INVERSOR_1,5.837.741.379.310.340
2025-08-12 13:46:00,INVERSOR_1,6.877.982.456.140.350
2025-08-12 13:56:00,INVERSOR_1,6.627.034.482.758.620
2025-08-12 14:06:00,INVERSOR_1,641.340.350.877.193
2025-08-12 14:16:00,INVERSOR_1,5.426.948.275.862.060
2025-08-12 14:26:00,INVERSOR_1,4.115.155.172.413.790
2025-08-12 14:36:00,INVERSOR_1,47.143.684.210.526.300
2025-08-12 14:46:00,INVERSOR_1,5.049.862.068.965.510
2025-08-12 14:56:00,INVERSOR_1,4.841.929.824.561.400
2025-08-12 15:06:00,INVERSOR_1,4.417.706.896.551.720
2025-08-12 15:16:00,INVERSOR_1,40.213.448.275.862.000
2025-08-12 15:26:00,INVERSOR_1,3.595.877.192.982.450
2025-08-12 15:36:00,INVERSOR_1,3.207.293.103.448.270
2025-08-12 15:46:00,INVERSOR_1,2.795.122.807.017.540
2025-08-12 15:56:00,INVERSOR_1,23.790.344.827.586.200
2025-08-12 16:06:00,INVERSOR_1,19.450.526.315.789.400
2025-08-12 16:16:00,INVERSOR_1,15.589.827.586.206.800
2025-08-12 16:26:00,INVERSOR_1,1.082.896.551.724.130
2025-08-12 16:36:00,INVERSOR_1,7.711.228.070.175.430
2025-08-12 16:46:00,INVERSOR_1,48.310.344.827.586.200
2025-08-12 16:56:00,INVERSOR_1,24.710.526.315.789.400
2025-08-12 17:06:00,INVERSOR_1,15.658.620.689.655.100
2025-08-12 17:16:00,INVERSOR_1,828.103.448.275.862
2025-08-12 17:26:00,INVERSOR_1,13.859.649.122.807.000
2025-08-12 17:36:00,INVERSOR_1,0
2025-08-12 17:46:00,INVERSOR_1,0
2025-08-12 17:56:00,INVERSOR_1,0
2025-08-12 18:06:00,INVERSOR_1,0
2025-08-12 18:16:00,INVERSOR_1,0
2025-08-12 18:26:00,INVERSOR_1,0
2025-08-12 18:36:00,INVERSOR_1,0
2025-08-12 18:46:00,INVERSOR_1,0
2025-08-12 18:56:00,INVERSOR_1,0
2025-08-12 19:06:00,INVERSOR_1,0
2025-08-12 19:16:00,INVERSOR_1,0
2025-08-12 19:26:00,INVERSOR_1,0
2025-08-12 19:36:00,INVERSOR_1,0
2025-08-12 19:46:00,INVERSOR_1,0
2025-08-12 19:56:00,INVERSOR_1,0
2025-08-12 20:06:00,INVERSOR_1,0
2025-08-12 20:16:00,INVERSOR_1,0
2025-08-12 20:26:00,INVERSOR_1,0
2025-08-12 20:36:00,INVERSOR_1,0
2025-08-12 20:46:00,INVERSOR_1,0
2025-08-12 20:56:00,INVERSOR_1,0
2025-08-12 21:06:00,INVERSOR_1,0
2025-08-12 21:16:00,INVERSOR_1,0
2025-08-12 21:26:00,INVERSOR_1,0
2025-08-12 21:36:00,INVERSOR_1,0
2025-08-12 21:46:00,INVERSOR_1,0
2025-08-12 21:56:00,INVERSOR_1,0
2025-08-12 22:06:00,INVERSOR_1,0
2025-08-12 22:16:00,INVERSOR_1,0
2025-08-12 22:26:00,INVERSOR_1,0
2025-08-12 22:36:00,INVERSOR_1,0
2025-08-12 22:46:00,INVERSOR_1,0
2025-08-12 22:56:00,INVERSOR_1,0
2025-08-12 23:06:00,INVERSOR_1,0
2025-08-12 23:16:00,INVERSOR_1,0
2025-08-12 23:26:00,INVERSOR_1,0
2025-08-12 23:36:00,INVERSOR_1,0
2025-08-12 23:46:00,INVERSOR_1,0
2025-08-12 23:55:30,INVERSOR_1,0
2025-08-13 00:06:00,INVERSOR_1,0
2025-08-13 00:16:00,INVERSOR_1,0
2025-08-13 00:26:00,INVERSOR_1,0
2025-08-13 00:36:00,INVERSOR_1,0
2025-08-13 00:46:00,INVERSOR_1,0
2025-08-13 00:56:00,INVERSOR_1,0
2025-08-13 01:06:00,INVERSOR_1,0
2025-08-13 01:16:00,INVERSOR_1,0
2025-08-13 01:26:00,INVERSOR_1,0
2025-08-13 01:36:00,INVERSOR_1,0
2025-08-13 01:46:00,INVERSOR_1,0
2025-08-13 01:56:00,INVERSOR_1,0
2025-08-13 02:06:00,INVERSOR_1,0
2025-08-13 02:16:00,INVERSOR_1,0
2025-08-13 02:26:00,INVERSOR_1,0
2025-08-13 02:36:00,INVERSOR_1,0
2025-08-13 02:46:00,INVERSOR_1,0
2025-08-13 02:56:00,INVERSOR_1,0
2025-08-13 03:06:00,INVERSOR_1,0
2025-08-13 03:16:00,INVERSOR_1,0
2025-08-13 03:26:00,INVERSOR_1,0
2025-08-13 03:36:00,INVERSOR_1,0
2025-08-13 03:46:00,INVERSOR_1,0
2025-08-13 03:56:00,INVERSOR_1,0
2025-08-13 04:06:00,INVERSOR_1,0
2025-08-13 04:16:00,INVERSOR_1,0
2025-08-13 04:26:00,INVERSOR_1,0
2025-08-13 04:36:00,INVERSOR_1,0
2025-08-13 04:46:00,INVERSOR_1,0
2025-08-13 04:56:00,INVERSOR_1,0
2025-08-13 05:06:00,INVERSOR_1,0
2025-08-13 05:16:00,INVERSOR_1,0
2025-08-13 05:26:00,INVERSOR_1,0
2025-08-13 05:36:00,INVERSOR_1,0
2025-08-13 05:46:00,INVERSOR_1,0
2025-08-13 05:56:00,INVERSOR_1,0
2025-08-13 06:06:00,INVERSOR_1,16.396.551.724.137.900
2025-08-13 06:16:00,INVERSOR_1,3.740.350.877.192.980
2025-08-13 06:26:00,INVERSOR_1,8.916.724.137.931.030
2025-08-13 06:36:00,INVERSOR_1,6.628.245.614.035.080
2025-08-13 06:46:00,INVERSOR_1,4.923.103.448.275.860
2025-08-13 06:56:00,INVERSOR_1,8.627.758.620.689.650
2025-08-13 07:06:00,INVERSOR_1,26.052.982.456.140.300
2025-08-13 07:16:00,INVERSOR_1,24.731.724.137.931.000
2025-08-13 07:26:00,INVERSOR_1,3.633.350.877.192.980
2025-08-13 07:36:00,INVERSOR_1,4.987.551.724.137.930
2025-08-13 07:46:00,INVERSOR_1,5.553.327.586.206.890
2025-08-13 07:56:00,INVERSOR_1,49.773.859.649.122.800
2025-08-13 08:06:00,INVERSOR_1,2.658.155.172.413.790
2025-08-13 08:16:00,INVERSOR_1,26.220.526.315.789.400
2025-08-13 08:26:00,INVERSOR_1,3.338.344.827.586.200
2025-08-13 08:36:00,INVERSOR_1,36.557.586.206.896.500
2025-08-13 08:46:00,INVERSOR_1,3.683.333.333.333.330
2025-08-13 08:56:00,INVERSOR_1,4.683.103.448.275.860
2025-08-13 09:06:00,INVERSOR_1,46.911.034.482.758.600
2025-08-13 09:16:00,INVERSOR_1,6.204.070.175.438.590
2025-08-13 09:26:00,INVERSOR_1,767.196.551.724.138
2025-08-13 09:36:00,INVERSOR_1,4.263.982.456.140.350
2025-08-13 09:46:00,INVERSOR_1,4.895.689.655.172.410
2025-08-13 09:56:00,INVERSOR_1,4.188.672.413.793.100
2025-08-13 10:06:00,INVERSOR_1,49.485.087.719.298.200
2025-08-13 10:16:00,INVERSOR_1,8.152.758.620.689.650
2025-08-13 10:26:00,INVERSOR_1,4.940.637.931.034.480
2025-08-13 10:36:00,INVERSOR_1,9.954.438.596.491.220
2025-08-13 10:46:00,INVERSOR_1,7.846.448.275.862.060
2025-08-13 10:56:00,INVERSOR_1,8.090.596.491.228.070
2025-08-13 11:06:00,INVERSOR_1,933.301.724.137.931
2025-08-13 11:16:00,INVERSOR_1,934.393.103.448.276
2025-08-13 11:26:00,INVERSOR_1,8.842.596.491.228.070
2025-08-13 11:36:00,INVERSOR_1,9.281.362.068.965.510
2025-08-13 11:46:00,INVERSOR_1,9.123.140.350.877.190
2025-08-13 11:56:00,INVERSOR_1,7.299.758.620.689.650
2025-08-13 12:06:00,INVERSOR_1,8.805.103.448.275.860
2025-08-13 12:16:00,INVERSOR_1,819.140.350.877.193
2025-08-13 12:26:00,INVERSOR_1,7.904.086.206.896.550
2025-08-13 12:36:00,INVERSOR_1,8.466.456.140.350.870
2025-08-13 12:46:00,INVERSOR_1,8.201.603.448.275.860
2025-08-13 12:56:00,INVERSOR_1,7.215.947.368.421.050
2025-08-13 13:06:00,INVERSOR_1,7.867.534.482.758.620
2025-08-13 13:16:00,INVERSOR_1,7.014.775.862.068.960
2025-08-13 13:26:00,INVERSOR_1,7.104.087.719.298.240
2025-08-13 13:36:00,INVERSOR_1,7.143.155.172.413.790
2025-08-13 13:46:00,INVERSOR_1,6.906.189.655.172.410
2025-08-13 13:56:00,INVERSOR_1,6.666.052.631.578.940
2025-08-13 14:06:00,INVERSOR_1,6.419.689.655.172.410
2025-08-13 14:16:00,INVERSOR_1,6.133.929.824.561.400
2025-08-13 14:26:00,INVERSOR_1,5.846.465.517.241.370
2025-08-13 14:36:00,INVERSOR_1,550.859.649.122.807
2025-08-13 14:46:00,INVERSOR_1,5.184.241.379.310.340
2025-08-13 14:56:00,INVERSOR_1,4.803.543.859.649.120
2025-08-13 15:06:00,INVERSOR_1,4.414.103.448.275.860
2025-08-13 15:16:00,INVERSOR_1,39.994.827.586.206.800
2025-08-13 15:26:00,INVERSOR_1,360.480.701.754.386
2025-08-13 15:36:00,INVERSOR_1,3.162.362.068.965.510
2025-08-13 15:46:00,INVERSOR_1,2.690.105.263.157.890
2025-08-13 15:56:00,INVERSOR_1,23.589.655.172.413.700
2025-08-13 16:06:00,INVERSOR_1,19.497.543.859.649.100
2025-08-13 16:16:00,INVERSOR_1,15.475.862.068.965.500
2025-08-13 16:26:00,INVERSOR_1,1.139.241.379.310.340
2025-08-13 16:36:00,INVERSOR_1,8.982.982.456.140.350
2025-08-13 16:46:00,INVERSOR_1,6.637.586.206.896.550
2025-08-13 16:56:00,INVERSOR_1,4.137.017.543.859.640
2025-08-13 17:06:00,INVERSOR_1,3.377.413.793.103.440
2025-08-13 17:16:00,INVERSOR_1,12.752.631.578.947.300
2025-08-13 17:26:00,INVERSOR_1,14.224.137.931.034.400
2025-08-13 17:36:00,INVERSOR_1,0
2025-08-13 17:46:00,INVERSOR_1,0
2025-08-13 17:56:00,INVERSOR_1,0
2025-08-13 18:06:00,INVERSOR_1,0
2025-08-13 18:16:00,INVERSOR_1,0
2025-08-13 18:26:00,INVERSOR_1,0
2025-08-13 18:36:00,INVERSOR_1,0
2025-08-13 18:46:00,INVERSOR_1,0
2025-08-13 18:56:00,INVERSOR_1,0
2025-08-13 19:06:00,INVERSOR_1,0
2025-08-13 19:16:00,INVERSOR_1,0
2025-08-13 19:26:00,INVERSOR_1,0
2025-08-13 19:36:00,INVERSOR_1,0
2025-08-13 19:46:00,INVERSOR_1,0
2025-08-13 19:56:00,INVERSOR_1,0
2025-08-13 20:06:00,INVERSOR_1,0
2025-08-13 20:16:00,INVERSOR_1,0
2025-08-13 20:26:00,INVERSOR_1,0
2025-08-13 20:36:00,INVERSOR_1,0
2025-08-13 20:46:00,INVERSOR_1,0
2025-08-13 20:56:00,INVERSOR_1,0
2025-08-13 21:06:00,INVERSOR_1,0
2025-08-13 21:16:00,INVERSOR_1,0
2025-08-13 21:26:00,INVERSOR_1,0
2025-08-13 21:36:00,INVERSOR_1,0
2025-08-13 21:46:00,INVERSOR_1,0
2025-08-13 21:56:00,INVERSOR_1,0
2025-08-13 22:06:00,INVERSOR_1,0
2025-08-13 22:16:00,INVERSOR_1,0
2025-08-13 22:26:00,INVERSOR_1,0
2025-08-13 22:36:00,INVERSOR_1,0
2025-08-13 22:46:00,INVERSOR_1,0
2025-08-13 22:56:00,INVERSOR_1,0
2025-08-13 23:06:00,INVERSOR_1,0
2025-08-13 23:16:00,INVERSOR_1,0
2025-08-13 23:26:00,INVERSOR_1,0
2025-08-13 23:36:00,INVERSOR_1,0
2025-08-13 23:46:00,INVERSOR_1,0
2025-08-13 23:56:00,INVERSOR_1,0
2025-08-14 00:06:00,INVERSOR_1,0
2025-08-14 00:16:00,INVERSOR_1,0
2025-08-14 00:26:00,INVERSOR_1,0
2025-08-14 00:36:00,INVERSOR_1,0
2025-08-14 00:46:00,INVERSOR_1,0
2025-08-14 00:56:00,INVERSOR_1,0
2025-08-14 01:06:00,INVERSOR_1,0
2025-08-14 01:16:00,INVERSOR_1,0
2025-08-14 01:26:00,INVERSOR_1,0
2025-08-14 01:36:00,INVERSOR_1,0
2025-08-14 01:46:00,INVERSOR_1,0
2025-08-14 01:56:00,INVERSOR_1,0
2025-08-14 02:06:00,INVERSOR_1,0
2025-08-14 02:16:00,INVERSOR_1,0
2025-08-14 02:26:00,INVERSOR_1,0
2025-08-14 02:36:00,INVERSOR_1,0
2025-08-14 02:46:00,INVERSOR_1,0
2025-08-14 02:56:00,INVERSOR_1,0
2025-08-14 03:06:00,INVERSOR_1,0
2025-08-14 03:16:00,INVERSOR_1,0
2025-08-14 03:26:00,INVERSOR_1,0
2025-08-14 03:36:00,INVERSOR_1,0
2025-08-14 03:46:00,INVERSOR_1,0
2025-08-14 03:56:00,INVERSOR_1,0
2025-08-14 04:06:00,INVERSOR_1,0
2025-08-14 04:16:00,INVERSOR_1,0
2025-08-14 04:26:00,INVERSOR_1,0
2025-08-14 04:36:00,INVERSOR_1,0
2025-08-14 04:46:00,INVERSOR_1,0
2025-08-14 04:56:00,INVERSOR_1,0
2025-08-14 05:06:00,INVERSOR_1,0
2025-08-14 05:16:00,INVERSOR_1,0
2025-08-14 05:26:00,INVERSOR_1,0
2025-08-14 05:36:00,INVERSOR_1,0
2025-08-14 05:46:00,INVERSOR_1,0
2025-08-14 05:56:00,INVERSOR_1,3.473.684.210.526.310
2025-08-14 06:06:00,INVERSOR_1,16.010.344.827.586.200
2025-08-14 06:16:00,INVERSOR_1,3.836.724.137.931.030
2025-08-14 06:26:00,INVERSOR_1,10.947.543.859.649.100
2025-08-14 06:36:00,INVERSOR_1,19.377.586.206.896.500
2025-08-14 06:46:00,INVERSOR_1,24.985.614.035.087.700
2025-08-14 06:56:00,INVERSOR_1,2.974.396.551.724.130
2025-08-14 07:06:00,INVERSOR_1,3.439.724.137.931.030
2025-08-14 07:16:00,INVERSOR_1,39.026.842.105.263.100
2025-08-14 07:26:00,INVERSOR_1,4.325.586.206.896.550
2025-08-14 07:36:00,INVERSOR_1,4.759.741.379.310.340
2025-08-14 07:46:00,INVERSOR_1,5.159.263.157.894.730
2025-08-14 07:56:00,INVERSOR_1,5.533.827.586.206.890
2025-08-14 08:06:00,INVERSOR_1,5.884.877.192.982.450
2025-08-14 08:16:00,INVERSOR_1,6.229.172.413.793.100
2025-08-14 08:26:00,INVERSOR_1,6.524.672.413.793.100
2025-08-14 08:36:00,INVERSOR_1,6.821.280.701.754.380
2025-08-14 08:46:00,INVERSOR_1,7.071.206.896.551.720
2025-08-14 08:56:00,INVERSOR_1,7.300.929.824.561.400
2025-08-14 09:06:00,INVERSOR_1,751.893.103.448.276
2025-08-14 09:16:00,INVERSOR_1,7.747.827.586.206.890
2025-08-14 09:26:00,INVERSOR_1,7.897.315.789.473.680
2025-08-14 09:36:00,INVERSOR_1,7.901.189.655.172.410
2025-08-14 09:46:00,INVERSOR_1,820.696.551.724.138
2025-08-14 09:56:00,INVERSOR_1,8.257.403.508.771.920
2025-08-14 10:06:00,INVERSOR_1,8.462.706.896.551.720
2025-08-14 10:16:00,INVERSOR_1,8.389.842.105.263.150
